sys,t_res,s_res,filter_value,tr,ta,total_time
Polaris-ERA5,hour,1.0,275,5.571141719818115,0,5.571141719818115
Polaris-ERA5,hour,1.0,205,0.10219025611877441,0,0.10219025611877441
Polaris-ERA5,hour,1.0,240,5.2119691371917725,0,5.2119691371917725
Polaris-ERA5,hour,1.0,310,0.1011512279510498,0,0.1011512279510498
Polaris-ERA5,hour,1.0,275,5.790938854217529,0,5.790938854217529
Polaris-ERA5,month,0.5,205,0.033896446228027344,0,0.033896446228027344
Polaris-ERA5,month,0.5,240,0.03436613082885742,0,0.03436613082885742
Polaris-ERA5,month,0.5,310,0.034758806228637695,0,0.034758806228637695
Polaris-ERA5,month,0.5,275,0.0371243953704834,0,0.0371243953704834
Polaris-ERA5,month,0.5,205,0.03682661056518555,0,0.03682661056518555
Polaris-ERA5,month,0.5,240,0.03662872314453125,0,0.03662872314453125
Polaris-ERA5,month,0.5,310,0.03655385971069336,0,0.03655385971069336
Polaris-ERA5,month,0.5,275,0.03667950630187988,0,0.03667950630187988
Polaris-ERA5,month,0.5,205,0.036473989486694336,0,0.036473989486694336
Polaris-ERA5,month,0.5,240,0.03668403625488281,0,0.03668403625488281
Polaris-ERA5,month,0.5,310,0.03699445724487305,0,0.03699445724487305
Polaris-ERA5,month,0.5,275,0.03707575798034668,0,0.03707575798034668
Polaris-ERA5,year,1.0,205,0.034060001373291016,0,0.034060001373291016
Polaris-ERA5,year,1.0,240,0.03391408920288086,0,0.03391408920288086
Polaris-ERA5,year,1.0,310,0.033798933029174805,0,0.033798933029174805
Polaris-ERA5,year,1.0,275,0.03404402732849121,0,0.03404402732849121
Polaris-ERA5,year,1.0,205,0.033301353454589844,0,0.033301353454589844
Polaris-ERA5,year,1.0,240,0.03398871421813965,0,0.03398871421813965
Polaris-ERA5,year,1.0,310,0.0333554744720459,0,0.0333554744720459
Polaris-ERA5,year,1.0,275,0.033991098403930664,0,0.033991098403930664
Polaris-ERA5,year,1.0,205,0.03338432312011719,0,0.03338432312011719
Polaris-ERA5,year,1.0,240,0.03362894058227539,0,0.03362894058227539
Polaris-ERA5,year,1.0,310,0.033315420150756836,0,0.033315420150756836
Polaris-ERA5,year,1.0,275,0.03395533561706543,0,0.03395533561706543
Polaris-ERA5,year,1.0,205,0.03368830680847168,0,0.03368830680847168
Polaris-ERA5,year,1.0,240,0.03394317626953125,0,0.03394317626953125
Polaris-ERA5,year,1.0,310,0.033750057220458984,0,0.033750057220458984
Polaris-ERA5,year,1.0,275,0.033545494079589844,0,0.033545494079589844
Polaris-ERA5,year,1.0,205,0.03365778923034668,0,0.03365778923034668
Polaris-ERA5,year,1.0,240,0.03356361389160156,0,0.03356361389160156
Polaris-ERA5,year,1.0,310,0.03329825401306152,0,0.03329825401306152
Polaris-ERA5,year,1.0,275,0.03397774696350098,0,0.03397774696350098
Polaris-ERA5,year,1.0,205,0.0332789421081543,0,0.0332789421081543
Polaris-ERA5,year,1.0,240,0.034008026123046875,0,0.034008026123046875
Polaris-ERA5,year,1.0,310,0.03325343132019043,0,0.03325343132019043
Polaris-ERA5,year,1.0,275,0.03394579887390137,0,0.03394579887390137
Polaris-ERA5,year,0.25,205,0.8400654792785645,0,0.8400654792785645
Polaris-ERA5,year,0.25,240,0.04142332077026367,0,0.04142332077026367
Polaris-ERA5,year,0.25,310,0.039299726486206055,0,0.039299726486206055
Polaris-ERA5,year,0.25,275,0.039694786071777344,0,0.039694786071777344
Polaris-ERA5,year,0.25,205,0.03978753089904785,0,0.03978753089904785
Polaris-ERA5,year,0.25,240,0.039748191833496094,0,0.039748191833496094
Polaris-ERA5,year,0.25,310,0.03998589515686035,0,0.03998589515686035
Polaris-ERA5,year,0.25,275,0.0396580696105957,0,0.0396580696105957
Polaris-ERA5,year,0.25,205,0.039983510971069336,0,0.039983510971069336
Polaris-ERA5,year,0.25,240,0.038367509841918945,0,0.038367509841918945
Polaris-ERA5,year,0.25,310,0.03961610794067383,0,0.03961610794067383
Polaris-ERA5,year,0.25,275,0.03966522216796875,0,0.03966522216796875
Vanilla,year,0.25,205,9.906001806259155,0,9.906001806259155
Vanilla,year,0.25,240,9.93404769897461,0,9.93404769897461
